#  E (eV)   dos(E)     Int dos(E)
  1.225  0.2848E+00  0.5142E+00
  1.226  0.2786E+00  0.5145E+00
  1.227  0.2727E+00  0.5148E+00
  1.228  0.2671E+00  0.5151E+00
  1.229  0.2619E+00  0.5153E+00
  1.230  0.2570E+00  0.5156E+00
  1.231  0.2524E+00  0.5158E+00
  1.232  0.2483E+00  0.5161E+00
  1.233  0.2445E+00  0.5163E+00
  1.234  0.2412E+00  0.5166E+00
  1.235  0.2383E+00  0.5168E+00
  1.236  0.2358E+00  0.5170E+00
  1.237  0.2338E+00  0.5173E+00
  1.238  0.2323E+00  0.5175E+00
  1.239  0.2312E+00  0.5177E+00
  1.240  0.2307E+00  0.5180E+00
  1.241  0.2306E+00  0.5182E+00
  1.242  0.2310E+00  0.5184E+00
  1.243  0.2319E+00  0.5187E+00
  1.244  0.2334E+00  0.5189E+00
  1.245  0.2353E+00  0.5191E+00
  1.246  0.2378E+00  0.5194E+00
  1.247  0.2408E+00  0.5196E+00
  1.248  0.2442E+00  0.5199E+00
  1.249  0.2483E+00  0.5201E+00
  1.250  0.2528E+00  0.5204E+00
  1.251  0.2578E+00  0.5206E+00
  1.252  0.2633E+00  0.5209E+00
  1.253  0.2692E+00  0.5211E+00
  1.254  0.2757E+00  0.5214E+00
  1.255  0.2826E+00  0.5217E+00
  1.256  0.2899E+00  0.5220E+00
  1.257  0.2977E+00  0.5223E+00
  1.258  0.3059E+00  0.5226E+00
  1.259  0.3144E+00  0.5229E+00
  1.260  0.3234E+00  0.5232E+00
  1.261  0.3326E+00  0.5236E+00
  1.262  0.3422E+00  0.5239E+00
  1.263  0.3521E+00  0.5243E+00
  1.264  0.3623E+00  0.5246E+00
  1.265  0.3727E+00  0.5250E+00
  1.266  0.3833E+00  0.5254E+00
  1.267  0.3941E+00  0.5258E+00
  1.268  0.4051E+00  0.5262E+00
  1.269  0.4162E+00  0.5266E+00
  1.270  0.4273E+00  0.5270E+00
  1.271  0.4386E+00  0.5275E+00
  1.272  0.4498E+00  0.5279E+00
  1.273  0.4611E+00  0.5284E+00
  1.274  0.4723E+00  0.5288E+00
  1.275  0.4834E+00  0.5293E+00
  1.276  0.4944E+00  0.5298E+00
  1.277  0.5053E+00  0.5303E+00
  1.278  0.5160E+00  0.5308E+00
  1.279  0.5265E+00  0.5314E+00
  1.280  0.5367E+00  0.5319E+00
  1.281  0.5467E+00  0.5325E+00
  1.282  0.5564E+00  0.5330E+00
  1.283  0.5657E+00  0.5336E+00
  1.284  0.5746E+00  0.5341E+00
  1.285  0.5832E+00  0.5347E+00
  1.286  0.5914E+00  0.5353E+00
  1.287  0.5991E+00  0.5359E+00
  1.288  0.6063E+00  0.5365E+00
  1.289  0.6130E+00  0.5371E+00
  1.290  0.6193E+00  0.5378E+00
  1.291  0.6250E+00  0.5384E+00
  1.292  0.6301E+00  0.5390E+00
  1.293  0.6347E+00  0.5397E+00
  1.294  0.6387E+00  0.5403E+00
  1.295  0.6422E+00  0.5409E+00
  1.296  0.6450E+00  0.5416E+00
  1.297  0.6473E+00  0.5422E+00
  1.298  0.6489E+00  0.5429E+00
  1.299  0.6500E+00  0.5435E+00
  1.300  0.6504E+00  0.5442E+00
  1.301  0.6503E+00  0.5448E+00
  1.302  0.6496E+00  0.5455E+00
  1.303  0.6483E+00  0.5461E+00
  1.304  0.6464E+00  0.5468E+00
  1.305  0.6440E+00  0.5474E+00
  1.306  0.6410E+00  0.5481E+00
  1.307  0.6375E+00  0.5487E+00
  1.308  0.6336E+00  0.5493E+00
  1.309  0.6291E+00  0.5500E+00
  1.310  0.6242E+00  0.5506E+00
  1.311  0.6188E+00  0.5512E+00
  1.312  0.6130E+00  0.5518E+00
  1.313  0.6069E+00  0.5524E+00
  1.314  0.6004E+00  0.5530E+00
  1.315  0.5935E+00  0.5536E+00
  1.316  0.5864E+00  0.5542E+00
  1.317  0.5791E+00  0.5548E+00
  1.318  0.5715E+00  0.5553E+00
  1.319  0.5637E+00  0.5559E+00
  1.320  0.5557E+00  0.5565E+00
  1.321  0.5476E+00  0.5570E+00
  1.322  0.5395E+00  0.5576E+00
  1.323  0.5312E+00  0.5581E+00
  1.324  0.5230E+00  0.5586E+00
  1.325  0.5147E+00  0.5591E+00
  1.326  0.5065E+00  0.5596E+00
  1.327  0.4984E+00  0.5601E+00
  1.328  0.4903E+00  0.5606E+00
  1.329  0.4824E+00  0.5611E+00
  1.330  0.4747E+00  0.5616E+00
  1.331  0.4671E+00  0.5620E+00
  1.332  0.4597E+00  0.5625E+00
  1.333  0.4526E+00  0.5630E+00
  1.334  0.4457E+00  0.5634E+00
  1.335  0.4391E+00  0.5638E+00
  1.336  0.4328E+00  0.5643E+00
  1.337  0.4268E+00  0.5647E+00
  1.338  0.4211E+00  0.5651E+00
  1.339  0.4157E+00  0.5655E+00
  1.340  0.4106E+00  0.5659E+00
  1.341  0.4060E+00  0.5664E+00
  1.342  0.4016E+00  0.5668E+00
  1.343  0.3976E+00  0.5672E+00
  1.344  0.3940E+00  0.5675E+00
  1.345  0.3907E+00  0.5679E+00
  1.346  0.3878E+00  0.5683E+00
  1.347  0.3852E+00  0.5687E+00
  1.348  0.3830E+00  0.5691E+00
  1.349  0.3811E+00  0.5695E+00
  1.350  0.3795E+00  0.5699E+00
  1.351  0.3782E+00  0.5702E+00
  1.352  0.3772E+00  0.5706E+00
  1.353  0.3765E+00  0.5710E+00
  1.354  0.3761E+00  0.5714E+00
  1.355  0.3758E+00  0.5717E+00
  1.356  0.3759E+00  0.5721E+00
  1.357  0.3761E+00  0.5725E+00
  1.358  0.3765E+00  0.5729E+00
  1.359  0.3771E+00  0.5732E+00
  1.360  0.3778E+00  0.5736E+00
  1.361  0.3787E+00  0.5740E+00
  1.362  0.3796E+00  0.5744E+00
  1.363  0.3807E+00  0.5748E+00
  1.364  0.3818E+00  0.5751E+00
  1.365  0.3830E+00  0.5755E+00
  1.366  0.3841E+00  0.5759E+00
  1.367  0.3853E+00  0.5763E+00
  1.368  0.3865E+00  0.5767E+00
  1.369  0.3876E+00  0.5771E+00
  1.370  0.3887E+00  0.5775E+00
  1.371  0.3898E+00  0.5778E+00
  1.372  0.3908E+00  0.5782E+00
  1.373  0.3916E+00  0.5786E+00
  1.374  0.3924E+00  0.5790E+00
  1.375  0.3931E+00  0.5794E+00
  1.376  0.3937E+00  0.5798E+00
  1.377  0.3941E+00  0.5802E+00
  1.378  0.3944E+00  0.5806E+00
  1.379  0.3946E+00  0.5810E+00
  1.380  0.3947E+00  0.5814E+00
  1.381  0.3947E+00  0.5818E+00
  1.382  0.3945E+00  0.5822E+00
  1.383  0.3942E+00  0.5826E+00
  1.384  0.3938E+00  0.5830E+00
  1.385  0.3932E+00  0.5834E+00
  1.386  0.3926E+00  0.5837E+00
  1.387  0.3918E+00  0.5841E+00
  1.388  0.3910E+00  0.5845E+00
  1.389  0.3901E+00  0.5849E+00
  1.390  0.3892E+00  0.5853E+00
  1.391  0.3881E+00  0.5857E+00
  1.392  0.3871E+00  0.5861E+00
  1.393  0.3860E+00  0.5865E+00
  1.394  0.3849E+00  0.5869E+00
  1.395  0.3838E+00  0.5872E+00
  1.396  0.3827E+00  0.5876E+00
  1.397  0.3816E+00  0.5880E+00
  1.398  0.3806E+00  0.5884E+00
  1.399  0.3796E+00  0.5888E+00
  1.400  0.3787E+00  0.5891E+00
  1.401  0.3779E+00  0.5895E+00
  1.402  0.3772E+00  0.5899E+00
  1.403  0.3765E+00  0.5903E+00
  1.404  0.3760E+00  0.5907E+00
  1.405  0.3756E+00  0.5910E+00
  1.406  0.3753E+00  0.5914E+00
  1.407  0.3752E+00  0.5918E+00
  1.408  0.3752E+00  0.5922E+00
  1.409  0.3753E+00  0.5925E+00
  1.410  0.3756E+00  0.5929E+00
  1.411  0.3760E+00  0.5933E+00
  1.412  0.3766E+00  0.5937E+00
  1.413  0.3774E+00  0.5940E+00
  1.414  0.3783E+00  0.5944E+00
  1.415  0.3793E+00  0.5948E+00
  1.416  0.3805E+00  0.5952E+00
  1.417  0.3818E+00  0.5956E+00
  1.418  0.3833E+00  0.5959E+00
  1.419  0.3848E+00  0.5963E+00
  1.420  0.3865E+00  0.5967E+00
  1.421  0.3883E+00  0.5971E+00
  1.422  0.3902E+00  0.5975E+00
  1.423  0.3922E+00  0.5979E+00
  1.424  0.3943E+00  0.5983E+00
  1.425  0.3964E+00  0.5987E+00
  1.426  0.3986E+00  0.5991E+00
  1.427  0.4008E+00  0.5995E+00
  1.428  0.4031E+00  0.5999E+00
  1.429  0.4054E+00  0.6003E+00
  1.430  0.4076E+00  0.6007E+00
  1.431  0.4099E+00  0.6011E+00
  1.432  0.4122E+00  0.6015E+00
  1.433  0.4144E+00  0.6019E+00
  1.434  0.4167E+00  0.6023E+00
  1.435  0.4188E+00  0.6028E+00
  1.436  0.4209E+00  0.6032E+00
  1.437  0.4230E+00  0.6036E+00
  1.438  0.4250E+00  0.6040E+00
  1.439  0.4269E+00  0.6045E+00
  1.440  0.4287E+00  0.6049E+00
  1.441  0.4304E+00  0.6053E+00
  1.442  0.4321E+00  0.6057E+00
  1.443  0.4337E+00  0.6062E+00
  1.444  0.4351E+00  0.6066E+00
  1.445  0.4365E+00  0.6070E+00
  1.446  0.4378E+00  0.6075E+00
  1.447  0.4389E+00  0.6079E+00
  1.448  0.4400E+00  0.6084E+00
  1.449  0.4410E+00  0.6088E+00
  1.450  0.4419E+00  0.6092E+00
  1.451  0.4427E+00  0.6097E+00
  1.452  0.4434E+00  0.6101E+00
  1.453  0.4440E+00  0.6106E+00
  1.454  0.4445E+00  0.6110E+00
  1.455  0.4450E+00  0.6115E+00
  1.456  0.4454E+00  0.6119E+00
  1.457  0.4457E+00  0.6124E+00
  1.458  0.4460E+00  0.6128E+00
  1.459  0.4462E+00  0.6133E+00
  1.460  0.4464E+00  0.6137E+00
  1.461  0.4465E+00  0.6141E+00
  1.462  0.4465E+00  0.6146E+00
  1.463  0.4465E+00  0.6150E+00
  1.464  0.4465E+00  0.6155E+00
  1.465  0.4464E+00  0.6159E+00
  1.466  0.4463E+00  0.6164E+00
  1.467  0.4461E+00  0.6168E+00
  1.468  0.4459E+00  0.6173E+00
  1.469  0.4457E+00  0.6177E+00
  1.470  0.4454E+00  0.6182E+00
  1.471  0.4451E+00  0.6186E+00
  1.472  0.4447E+00  0.6190E+00
  1.473  0.4443E+00  0.6195E+00
  1.474  0.4438E+00  0.6199E+00
  1.475  0.4432E+00  0.6204E+00
  1.476  0.4426E+00  0.6208E+00
  1.477  0.4419E+00  0.6213E+00
  1.478  0.4411E+00  0.6217E+00
  1.479  0.4402E+00  0.6221E+00
  1.480  0.4393E+00  0.6226E+00
  1.481  0.4382E+00  0.6230E+00
  1.482  0.4370E+00  0.6235E+00
  1.483  0.4357E+00  0.6239E+00
  1.484  0.4342E+00  0.6243E+00
  1.485  0.4327E+00  0.6248E+00
  1.486  0.4309E+00  0.6252E+00
  1.487  0.4291E+00  0.6256E+00
  1.488  0.4270E+00  0.6261E+00
  1.489  0.4248E+00  0.6265E+00
  1.490  0.4225E+00  0.6269E+00
  1.491  0.4199E+00  0.6273E+00
  1.492  0.4172E+00  0.6277E+00
  1.493  0.4143E+00  0.6281E+00
  1.494  0.4112E+00  0.6286E+00
  1.495  0.4080E+00  0.6290E+00
  1.496  0.4045E+00  0.6294E+00
  1.497  0.4009E+00  0.6298E+00
  1.498  0.3970E+00  0.6302E+00
  1.499  0.3931E+00  0.6306E+00
  1.500  0.3889E+00  0.6310E+00
  1.501  0.3846E+00  0.6313E+00
  1.502  0.3801E+00  0.6317E+00
  1.503  0.3754E+00  0.6321E+00
  1.504  0.3707E+00  0.6325E+00
  1.505  0.3658E+00  0.6328E+00
  1.506  0.3608E+00  0.6332E+00
  1.507  0.3557E+00  0.6335E+00
  1.508  0.3505E+00  0.6339E+00
  1.509  0.3452E+00  0.6342E+00
  1.510  0.3399E+00  0.6346E+00
  1.511  0.3346E+00  0.6349E+00
  1.512  0.3292E+00  0.6352E+00
  1.513  0.3239E+00  0.6356E+00
  1.514  0.3185E+00  0.6359E+00
  1.515  0.3133E+00  0.6362E+00
  1.516  0.3081E+00  0.6365E+00
  1.517  0.3029E+00  0.6368E+00
  1.518  0.2979E+00  0.6371E+00
  1.519  0.2931E+00  0.6374E+00
  1.520  0.2884E+00  0.6377E+00
  1.521  0.2838E+00  0.6380E+00
  1.522  0.2795E+00  0.6383E+00
  1.523  0.2754E+00  0.6385E+00
  1.524  0.2715E+00  0.6388E+00
  1.525  0.2679E+00  0.6391E+00
  1.526  0.2646E+00  0.6393E+00
  1.527  0.2616E+00  0.6396E+00
  1.528  0.2589E+00  0.6399E+00
  1.529  0.2565E+00  0.6401E+00
  1.530  0.2545E+00  0.6404E+00
  1.531  0.2528E+00  0.6406E+00
  1.532  0.2516E+00  0.6409E+00
  1.533  0.2507E+00  0.6411E+00
  1.534  0.2502E+00  0.6414E+00
  1.535  0.2502E+00  0.6416E+00
  1.536  0.2506E+00  0.6419E+00
  1.537  0.2514E+00  0.6421E+00
  1.538  0.2526E+00  0.6424E+00
  1.539  0.2543E+00  0.6426E+00
  1.540  0.2564E+00  0.6429E+00
  1.541  0.2590E+00  0.6431E+00
  1.542  0.2620E+00  0.6434E+00
  1.543  0.2655E+00  0.6437E+00
  1.544  0.2694E+00  0.6439E+00
  1.545  0.2737E+00  0.6442E+00
  1.546  0.2784E+00  0.6445E+00
  1.547  0.2835E+00  0.6448E+00
  1.548  0.2891E+00  0.6451E+00
  1.549  0.2950E+00  0.6454E+00
  1.550  0.3013E+00  0.6457E+00
  1.551  0.3080E+00  0.6460E+00
  1.552  0.3150E+00  0.6463E+00
  1.553  0.3223E+00  0.6466E+00
  1.554  0.3300E+00  0.6469E+00
  1.555  0.3379E+00  0.6473E+00
  1.556  0.3461E+00  0.6476E+00
  1.557  0.3546E+00  0.6480E+00
  1.558  0.3632E+00  0.6483E+00
  1.559  0.3721E+00  0.6487E+00
  1.560  0.3811E+00  0.6491E+00
  1.561  0.3903E+00  0.6495E+00
  1.562  0.3996E+00  0.6499E+00
  1.563  0.4090E+00  0.6503E+00
  1.564  0.4185E+00  0.6507E+00
  1.565  0.4279E+00  0.6511E+00
  1.566  0.4374E+00  0.6516E+00
  1.567  0.4469E+00  0.6520E+00
  1.568  0.4564E+00  0.6525E+00
  1.569  0.4657E+00  0.6529E+00
  1.570  0.4750E+00  0.6534E+00
  1.571  0.4841E+00  0.6539E+00
  1.572  0.4931E+00  0.6544E+00
  1.573  0.5019E+00  0.6549E+00
  1.574  0.5105E+00  0.6554E+00
  1.575  0.5189E+00  0.6559E+00
  1.576  0.5269E+00  0.6565E+00
  1.577  0.5347E+00  0.6570E+00
  1.578  0.5422E+00  0.6575E+00
  1.579  0.5494E+00  0.6581E+00
  1.580  0.5562E+00  0.6586E+00
  1.581  0.5626E+00  0.6592E+00
  1.582  0.5687E+00  0.6598E+00
  1.583  0.5743E+00  0.6603E+00
  1.584  0.5795E+00  0.6609E+00
  1.585  0.5843E+00  0.6615E+00
  1.586  0.5885E+00  0.6621E+00
  1.587  0.5924E+00  0.6627E+00
  1.588  0.5957E+00  0.6633E+00
  1.589  0.5985E+00  0.6639E+00
  1.590  0.6008E+00  0.6645E+00
  1.591  0.6027E+00  0.6651E+00
  1.592  0.6039E+00  0.6657E+00
  1.593  0.6047E+00  0.6663E+00
  1.594  0.6050E+00  0.6669E+00
  1.595  0.6047E+00  0.6675E+00
  1.596  0.6038E+00  0.6681E+00
  1.597  0.6025E+00  0.6687E+00
  1.598  0.6006E+00  0.6693E+00
  1.599  0.5982E+00  0.6699E+00
  1.600  0.5953E+00  0.6705E+00
  1.601  0.5919E+00  0.6711E+00
  1.602  0.5880E+00  0.6717E+00
  1.603  0.5836E+00  0.6723E+00
  1.604  0.5787E+00  0.6728E+00
  1.605  0.5733E+00  0.6734E+00
  1.606  0.5675E+00  0.6740E+00
  1.607  0.5613E+00  0.6745E+00
  1.608  0.5546E+00  0.6751E+00
  1.609  0.5476E+00  0.6757E+00
  1.610  0.5401E+00  0.6762E+00
  1.611  0.5323E+00  0.6767E+00
  1.612  0.5242E+00  0.6772E+00
  1.613  0.5157E+00  0.6778E+00
  1.614  0.5069E+00  0.6783E+00
  1.615  0.4979E+00  0.6788E+00
  1.616  0.4886E+00  0.6793E+00
  1.617  0.4791E+00  0.6797E+00
  1.618  0.4694E+00  0.6802E+00
  1.619  0.4595E+00  0.6807E+00
  1.620  0.4495E+00  0.6811E+00
  1.621  0.4393E+00  0.6816E+00
  1.622  0.4290E+00  0.6820E+00
  1.623  0.4187E+00  0.6824E+00
  1.624  0.4083E+00  0.6828E+00
  1.625  0.3979E+00  0.6832E+00
  1.626  0.3875E+00  0.6836E+00
  1.627  0.3772E+00  0.6840E+00
  1.628  0.3669E+00  0.6843E+00
  1.629  0.3567E+00  0.6847E+00
  1.630  0.3466E+00  0.6850E+00
  1.631  0.3366E+00  0.6854E+00
  1.632  0.3268E+00  0.6857E+00
  1.633  0.3171E+00  0.6860E+00
  1.634  0.3077E+00  0.6863E+00
  1.635  0.2985E+00  0.6866E+00
  1.636  0.2896E+00  0.6869E+00
  1.637  0.2809E+00  0.6872E+00
  1.638  0.2725E+00  0.6875E+00
  1.639  0.2644E+00  0.6877E+00
  1.640  0.2567E+00  0.6880E+00
  1.641  0.2492E+00  0.6882E+00
  1.642  0.2422E+00  0.6885E+00
  1.643  0.2355E+00  0.6887E+00
  1.644  0.2292E+00  0.6890E+00
  1.645  0.2232E+00  0.6892E+00
  1.646  0.2177E+00  0.6894E+00
  1.647  0.2126E+00  0.6896E+00
  1.648  0.2080E+00  0.6898E+00
  1.649  0.2037E+00  0.6900E+00
  1.650  0.1999E+00  0.6902E+00
  1.651  0.1966E+00  0.6904E+00
  1.652  0.1936E+00  0.6906E+00
  1.653  0.1912E+00  0.6908E+00
  1.654  0.1891E+00  0.6910E+00
  1.655  0.1875E+00  0.6912E+00
  1.656  0.1864E+00  0.6914E+00
  1.657  0.1857E+00  0.6915E+00
  1.658  0.1854E+00  0.6917E+00
  1.659  0.1855E+00  0.6919E+00
  1.660  0.1861E+00  0.6921E+00
  1.661  0.1871E+00  0.6923E+00
  1.662  0.1884E+00  0.6925E+00
  1.663  0.1902E+00  0.6927E+00
  1.664  0.1923E+00  0.6929E+00
  1.665  0.1948E+00  0.6931E+00
  1.666  0.1976E+00  0.6933E+00
  1.667  0.2007E+00  0.6935E+00
  1.668  0.2042E+00  0.6937E+00
  1.669  0.2079E+00  0.6939E+00
  1.670  0.2120E+00  0.6941E+00
  1.671  0.2162E+00  0.6943E+00
  1.672  0.2207E+00  0.6945E+00
  1.673  0.2254E+00  0.6947E+00
  1.674  0.2303E+00  0.6950E+00
  1.675  0.2354E+00  0.6952E+00
  1.676  0.2406E+00  0.6954E+00
  1.677  0.2459E+00  0.6957E+00
  1.678  0.2513E+00  0.6959E+00
  1.679  0.2567E+00  0.6962E+00
  1.680  0.2622E+00  0.6965E+00
  1.681  0.2677E+00  0.6967E+00
  1.682  0.2732E+00  0.6970E+00
  1.683  0.2787E+00  0.6973E+00
  1.684  0.2841E+00  0.6976E+00
  1.685  0.2894E+00  0.6979E+00
  1.686  0.2946E+00  0.6981E+00
  1.687  0.2997E+00  0.6984E+00
  1.688  0.3047E+00  0.6988E+00
  1.689  0.3094E+00  0.6991E+00
  1.690  0.3140E+00  0.6994E+00
  1.691  0.3183E+00  0.6997E+00
  1.692  0.3225E+00  0.7000E+00
  1.693  0.3263E+00  0.7003E+00
  1.694  0.3299E+00  0.7007E+00
  1.695  0.3333E+00  0.7010E+00
  1.696  0.3363E+00  0.7013E+00
  1.697  0.3391E+00  0.7017E+00
  1.698  0.3415E+00  0.7020E+00
  1.699  0.3436E+00  0.7024E+00
  1.700  0.3454E+00  0.7027E+00
  1.701  0.3468E+00  0.7031E+00
  1.702  0.3479E+00  0.7034E+00
  1.703  0.3487E+00  0.7038E+00
  1.704  0.3491E+00  0.7041E+00
  1.705  0.3492E+00  0.7045E+00
  1.706  0.3490E+00  0.7048E+00
  1.707  0.3485E+00  0.7052E+00
  1.708  0.3476E+00  0.7055E+00
  1.709  0.3465E+00  0.7058E+00
  1.710  0.3450E+00  0.7062E+00
  1.711  0.3433E+00  0.7065E+00
  1.712  0.3413E+00  0.7069E+00
  1.713  0.3391E+00  0.7072E+00
  1.714  0.3367E+00  0.7076E+00
  1.715  0.3340E+00  0.7079E+00
  1.716  0.3312E+00  0.7082E+00
  1.717  0.3282E+00  0.7085E+00
  1.718  0.3251E+00  0.7089E+00
  1.719  0.3219E+00  0.7092E+00
  1.720  0.3185E+00  0.7095E+00
  1.721  0.3151E+00  0.7098E+00
  1.722  0.3117E+00  0.7101E+00
  1.723  0.3083E+00  0.7104E+00
  1.724  0.3049E+00  0.7108E+00
  1.725  0.3016E+00  0.7111E+00
  1.726  0.2983E+00  0.7114E+00
  1.727  0.2952E+00  0.7116E+00
  1.728  0.2921E+00  0.7119E+00
  1.729  0.2893E+00  0.7122E+00
  1.730  0.2866E+00  0.7125E+00
  1.731  0.2842E+00  0.7128E+00
  1.732  0.2820E+00  0.7131E+00
  1.733  0.2801E+00  0.7134E+00
  1.734  0.2785E+00  0.7136E+00
  1.735  0.2772E+00  0.7139E+00
  1.736  0.2762E+00  0.7142E+00
  1.737  0.2756E+00  0.7145E+00
  1.738  0.2755E+00  0.7147E+00
  1.739  0.2757E+00  0.7150E+00
  1.740  0.2763E+00  0.7153E+00
  1.741  0.2773E+00  0.7156E+00
  1.742  0.2789E+00  0.7159E+00
  1.743  0.2808E+00  0.7161E+00
  1.744  0.2833E+00  0.7164E+00
  1.745  0.2862E+00  0.7167E+00
  1.746  0.2896E+00  0.7170E+00
  1.747  0.2935E+00  0.7173E+00
  1.748  0.2979E+00  0.7176E+00
  1.749  0.3027E+00  0.7179E+00
  1.750  0.3081E+00  0.7182E+00
  1.751  0.3139E+00  0.7185E+00
  1.752  0.3202E+00  0.7188E+00
  1.753  0.3269E+00  0.7192E+00
  1.754  0.3341E+00  0.7195E+00
  1.755  0.3417E+00  0.7198E+00
  1.756  0.3498E+00  0.7202E+00
  1.757  0.3582E+00  0.7205E+00
  1.758  0.3670E+00  0.7209E+00
  1.759  0.3761E+00  0.7213E+00
  1.760  0.3856E+00  0.7217E+00
  1.761  0.3954E+00  0.7221E+00
  1.762  0.4055E+00  0.7225E+00
  1.763  0.4158E+00  0.7229E+00
  1.764  0.4263E+00  0.7233E+00
  1.765  0.4370E+00  0.7237E+00
  1.766  0.4478E+00  0.7242E+00
  1.767  0.4587E+00  0.7247E+00
  1.768  0.4697E+00  0.7251E+00
  1.769  0.4808E+00  0.7256E+00
  1.770  0.4918E+00  0.7261E+00
  1.771  0.5028E+00  0.7266E+00
  1.772  0.5137E+00  0.7271E+00
  1.773  0.5245E+00  0.7276E+00
  1.774  0.5352E+00  0.7282E+00
  1.775  0.5456E+00  0.7287E+00
  1.776  0.5558E+00  0.7293E+00
  1.777  0.5658E+00  0.7298E+00
  1.778  0.5754E+00  0.7304E+00
  1.779  0.5846E+00  0.7310E+00
  1.780  0.5935E+00  0.7316E+00
  1.781  0.6020E+00  0.7322E+00
  1.782  0.6100E+00  0.7328E+00
  1.783  0.6175E+00  0.7334E+00
  1.784  0.6245E+00  0.7340E+00
  1.785  0.6310E+00  0.7347E+00
  1.786  0.6369E+00  0.7353E+00
  1.787  0.6422E+00  0.7360E+00
  1.788  0.6469E+00  0.7366E+00
  1.789  0.6509E+00  0.7373E+00
  1.790  0.6543E+00  0.7379E+00
  1.791  0.6570E+00  0.7386E+00
  1.792  0.6591E+00  0.7392E+00
  1.793  0.6604E+00  0.7399E+00
  1.794  0.6611E+00  0.7405E+00
  1.795  0.6610E+00  0.7412E+00
  1.796  0.6602E+00  0.7419E+00
  1.797  0.6587E+00  0.7425E+00
  1.798  0.6565E+00  0.7432E+00
  1.799  0.6536E+00  0.7438E+00
  1.800  0.6500E+00  0.7445E+00
  1.801  0.6458E+00  0.7451E+00
  1.802  0.6408E+00  0.7458E+00
  1.803  0.6352E+00  0.7464E+00
  1.804  0.6290E+00  0.7470E+00
  1.805  0.6221E+00  0.7477E+00
  1.806  0.6146E+00  0.7483E+00
  1.807  0.6066E+00  0.7489E+00
  1.808  0.5980E+00  0.7495E+00
  1.809  0.5888E+00  0.7501E+00
  1.810  0.5792E+00  0.7506E+00
  1.811  0.5691E+00  0.7512E+00
  1.812  0.5585E+00  0.7518E+00
  1.813  0.5475E+00  0.7523E+00
  1.814  0.5362E+00  0.7529E+00
  1.815  0.5245E+00  0.7534E+00
  1.816  0.5125E+00  0.7539E+00
  1.817  0.5002E+00  0.7544E+00
  1.818  0.4877E+00  0.7549E+00
  1.819  0.4749E+00  0.7554E+00
  1.820  0.4620E+00  0.7558E+00
  1.821  0.4489E+00  0.7563E+00
  1.822  0.4358E+00  0.7567E+00
  1.823  0.4225E+00  0.7571E+00
  1.824  0.4092E+00  0.7575E+00
  1.825  0.3959E+00  0.7579E+00
  1.826  0.3825E+00  0.7583E+00
  1.827  0.3693E+00  0.7587E+00
  1.828  0.3561E+00  0.7590E+00
  1.829  0.3430E+00  0.7594E+00
  1.830  0.3300E+00  0.7597E+00
  1.831  0.3172E+00  0.7600E+00
  1.832  0.3045E+00  0.7603E+00
  1.833  0.2921E+00  0.7606E+00
  1.834  0.2798E+00  0.7609E+00
  1.835  0.2678E+00  0.7612E+00
  1.836  0.2561E+00  0.7614E+00
  1.837  0.2446E+00  0.7617E+00
  1.838  0.2334E+00  0.7619E+00
  1.839  0.2226E+00  0.7621E+00
  1.840  0.2120E+00  0.7623E+00
  1.841  0.2017E+00  0.7625E+00
  1.842  0.1918E+00  0.7627E+00
  1.843  0.1823E+00  0.7629E+00
  1.844  0.1730E+00  0.7631E+00
  1.845  0.1642E+00  0.7633E+00
  1.846  0.1557E+00  0.7634E+00
  1.847  0.1475E+00  0.7636E+00
  1.848  0.1398E+00  0.7637E+00
  1.849  0.1324E+00  0.7638E+00
  1.850  0.1254E+00  0.7640E+00
  1.851  0.1187E+00  0.7641E+00
  1.852  0.1125E+00  0.7642E+00
  1.853  0.1066E+00  0.7643E+00
  1.854  0.1010E+00  0.7644E+00
  1.855  0.9587E-01  0.7645E+00
  1.856  0.9108E-01  0.7646E+00
  1.857  0.8666E-01  0.7647E+00
  1.858  0.8260E-01  0.7648E+00
  1.859  0.7890E-01  0.7648E+00
  1.860  0.7556E-01  0.7649E+00
  1.861  0.7257E-01  0.7650E+00
  1.862  0.6992E-01  0.7650E+00
  1.863  0.6763E-01  0.7651E+00
  1.864  0.6567E-01  0.7652E+00
  1.865  0.6406E-01  0.7652E+00
  1.866  0.6278E-01  0.7653E+00
  1.867  0.6183E-01  0.7654E+00
  1.868  0.6121E-01  0.7654E+00
  1.869  0.6092E-01  0.7655E+00
  1.870  0.6095E-01  0.7656E+00
  1.871  0.6129E-01  0.7656E+00
  1.872  0.6196E-01  0.7657E+00
  1.873  0.6293E-01  0.7657E+00
  1.874  0.6421E-01  0.7658E+00
  1.875  0.6580E-01  0.7659E+00
  1.876  0.6770E-01  0.7659E+00
  1.877  0.6990E-01  0.7660E+00
  1.878  0.7239E-01  0.7661E+00
  1.879  0.7518E-01  0.7662E+00
  1.880  0.7826E-01  0.7662E+00
  1.881  0.8164E-01  0.7663E+00
  1.882  0.8530E-01  0.7664E+00
  1.883  0.8924E-01  0.7665E+00
  1.884  0.9346E-01  0.7666E+00
  1.885  0.9795E-01  0.7667E+00
  1.886  0.1027E+00  0.7668E+00
  1.887  0.1078E+00  0.7669E+00
  1.888  0.1131E+00  0.7670E+00
  1.889  0.1186E+00  0.7671E+00
